INPUT:text	OUTPUT:complexity	GOLDEN:complexity	HINT:text	HINT:default_language	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:started	ASSIGNMENT:submitted
Экономия будет достигнута благодаря установке и использованию световых <mark>мачт</mark> по углам опорных постов для обеспечения наружного освещения вместо использования уличных фонарей, установленных на внешнем ограждении	3				0c7ed675-d22c-49b2-ac6a-2af823d5e062	00024bafed--642fdedcfcf99b3fe7a12a15	77e348d04945cb44a3454d3ec9e40cb5	2023-04-07T09:14:04.721	2023-04-07T09:14:57.474
Программа также документирует тренды в области самостоятельной занятости с использованием данных обследований рабочей <mark>силы</mark> путем анализа сильных и слабых сторон этого официального источника данных для целей анализа предпринимательской деятельности.	2				749ad78c-8835-4c92-b103-5b6b546328c7	00024bafed--642fdedcfcf99b3fe7a12a15	77e348d04945cb44a3454d3ec9e40cb5	2023-04-07T09:14:04.721	2023-04-07T09:14:57.474
1.4.1 Сохранение на прежнем уровне показателя услуг, оказываемых Региональным учебным и конференционным центром (2010/11: 2000 <mark>сотрудников</mark>; 2011/12 год: 3000; 2012/13 год: 3000)	1				07ade8a7-40e3-45af-b657-2135f63a22fb	00024bafed--642fdedcfcf99b3fe7a12a15	77e348d04945cb44a3454d3ec9e40cb5	2023-04-07T09:14:04.721	2023-04-07T09:14:57.474
Проделанная Группой работа была высоко оценена большинством заинтересованных сторон и отмечена в качестве важного элемента <mark>успеха</mark> ПМС 2011 года.	1				a9f7b1a2-7097-406b-8a58-4c62e724e63b	00024bafed--642fdedcfcf99b3fe7a12a15	77e348d04945cb44a3454d3ec9e40cb5	2023-04-07T09:14:04.721	2023-04-07T09:14:57.474
Эти усилия продолжаются под руководством министерства регионального правительства Курдистана по делам <mark>мучеников</mark> и жертв геноцида.	1				fb98dcbe-f0ca-43e8-8a1c-4c3db031cf18	00024bafed--642fdedcfcf99b3fe7a12a15	77e348d04945cb44a3454d3ec9e40cb5	2023-04-07T09:14:04.721	2023-04-07T09:14:57.474
:: ЮНИСЕФ предоставил высококалорийное <mark>печенье</mark> и арахисовую пасту для лечения средних форм недоедания у 3000 детей в Эр-Растане, Хомсе и 3600 детей в Думе.	1				4724000f-3cbd-485a-ae0e-8262b85ca02c	00024bafed--642fdedcfcf99b3fe7a12a15	77e348d04945cb44a3454d3ec9e40cb5	2023-04-07T09:14:04.721	2023-04-07T09:14:57.474
"5.2 Наиболее распространенные виды ""мяса <mark>птицы</mark>, подвергшегося дополнительной обработке, включая полуфабрикаты, готовые к кулинарной обработке, и изделия, готовые к употреблению в пищу"""	1				0e10c8af-e3c8-40e8-8006-0d1c4bf2ef47	00024bafed--642fdedcfcf99b3fe7a12a15	77e348d04945cb44a3454d3ec9e40cb5	2023-04-07T09:14:04.721	2023-04-07T09:14:57.474
14. Сроки, состав бюро и условные обозначения докладов этих совещаний приводятся в приложении II. В докладах этих органов отражены проведенные дискуссии, достигнутые договоренности и принятые ими <mark>решения</mark>.	2				06bc607d-5271-434e-add5-68685e95f0ac	00024bafed--642fdedd175e6a13b6b0fa88	aac6858a1dbb1e9f71d105d9189413d1	2023-04-07T09:14:05.074	2023-04-07T09:14:35.753
"Делегация заявила, что смертная казнь применяется только к преступлениям, связанным с убийством и <mark>предательством</mark>, т.е. к ""наиболее тяжким преступлениям""."	3				c99fb7ef-927c-405b-9fad-f639c220159d	00024bafed--642fdedd175e6a13b6b0fa88	aac6858a1dbb1e9f71d105d9189413d1	2023-04-07T09:14:05.074	2023-04-07T09:14:35.753
По оценкам, в Восточном Иерусалиме от 4329 до 5300 детей не посещают никаких учебных заведений, а процентный показатель <mark>количества</mark> детей, бросивших школу, в муниципальных школах достигает 50 процентов.	2				fe8cb2f2-8df1-4cb6-9f77-1c7cdf1b1ef0	00024bafed--642fdedd175e6a13b6b0fa88	aac6858a1dbb1e9f71d105d9189413d1	2023-04-07T09:14:05.074	2023-04-07T09:14:35.753
В Нью-Йорке она активно участвовала в <mark>переговорах</mark> по Итоговому документу Всемирной конференции по коренным народам.	3				3e180955-d5aa-4278-89ed-2bf9c8e31ffc	00024bafed--642fdedd175e6a13b6b0fa88	aac6858a1dbb1e9f71d105d9189413d1	2023-04-07T09:14:05.074	2023-04-07T09:14:35.753
29. Г-н Диакону отмечает, что, согласно международному праву, жертвы дискриминации по признаку <mark>языка</mark> могут обратиться с иском в национальный и международный суды.	1				d2ff6fa8-d64b-4b82-bb4a-a3c86a5bbc61	00024bafed--642fdedd175e6a13b6b0fa88	aac6858a1dbb1e9f71d105d9189413d1	2023-04-07T09:14:05.074	2023-04-07T09:14:35.753
В рамках данной темы затрагиваются три основные <mark>аспекта</mark>: пол и гендер, равноправие и гендерный подход, гендер и участие граждан в политической и общественной жизни.	2				d82998cb-c924-49b0-bb79-f79c04c4946a	00024bafed--642fdedd175e6a13b6b0fa88	aac6858a1dbb1e9f71d105d9189413d1	2023-04-07T09:14:05.074	2023-04-07T09:14:35.753
Многие делегации также отметили пересмотр учебных планов и <mark>учебников</mark> и включение гендерных вопросов в программы подготовки преподавателей.	1				e1f8b5c7-fd3a-4be5-ac44-65ea7c3087d3	00024bafed--642fdedd175e6a13b6b0fa88	aac6858a1dbb1e9f71d105d9189413d1	2023-04-07T09:14:05.074	2023-04-07T09:14:35.753
"4.7 Помимо создания компенсационных фондов для всех жертв ""общенациональной трагедии"" суверенный народ Алжира согласился, по утверждению государства-участника, встать на путь национального примирения, которое является единственным способом залечить существующие <mark>раны</mark>."	1				9ef21239-676a-4034-8b89-a34ce149740d	00024bafed--642fdedd175e6a13b6b0fa88	aac6858a1dbb1e9f71d105d9189413d1	2023-04-07T09:14:05.074	2023-04-07T09:14:35.753
31. Проводится показ двух коротких видеосюжетов, демонстрирующих воздействие разделительной стены на <mark>жизнь</mark> людей в Восточном Иерусалиме.	1				208d4a6d-b901-4d68-9b73-9c247e6fa200	00024bafed--642fdedd175e6a13b6b0fa88	aac6858a1dbb1e9f71d105d9189413d1	2023-04-07T09:14:05.074	2023-04-07T09:14:35.753
